SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlyCharges,ChargeEvolution,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 Years,TenureGroup_2-3 Years,TenureGroup_3-4 Years,TenureGroup_4-5 Years,TenureGroup_5+ Years
1,0,0,30,1,1,104.1,3121.1,0,7,104.03666666666666,0.06333333333333258,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,1,0,53,1,0,19.05,990.45,0,7,18.687735849056605,0.36226415094339615,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,39,1,0,25.0,1004.35,0,8,25.752564102564104,-0.7525641025641043,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
0,0,0,9,1,0,19.05,157.65,0,7,17.516666666666666,1.533333333333335,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,39,1,0,81.9,3219.75,0,4,82.5576923076923,-0.6576923076923009,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,8,1,1,69.7,572.85,0,2,71.60625,-1.90625,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,51,1,1,90.15,4554.85,0,5,89.31078431372549,0.8392156862745139,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0,1,1,71,1,0,25.35,1847.55,0,8,26.021830985915493,-0.6718309859154914,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True
1,0,0,71,1,1,24.65,1766.75,0,8,24.883802816901408,-0.23380281690140947,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
1,1,0,70,1,1,19.55,1462.05,0,7,20.88642857142857,-1.33642857142857,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True
1,0,0,1,0,0,25.25,25.25,1,2,25.25,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,38,0,1,60.0,2193.2,0,7,57.715789473684204,2.284210526315796,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,1,0,28,1,0,89.9,2433.5,0,5,86.91071428571429,2.989285714285714,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1,0,32,1,0,19.4,641.15,0,7,20.0359375,-0.6359375000000007,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,1,0,49,1,0,49.8,2398.4,0,3,48.946938775510205,0.8530612244897924,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,1,37,1,1,24.1,861.85,0,8,23.293243243243243,0.8067567567567586,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0,0,0,10,1,0,54.25,583.0,0,4,58.3,-4.049999999999997,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,67,1,0,109.9,7332.4,0,8,109.43880597014925,0.4611940298507591,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
0,0,0,7,0,1,35.5,249.55,0,4,35.65,-0.14999999999999858,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,0,51,1,0,87.55,4475.9,0,4,87.7627450980392,-0.21274509803920694,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False
0,0,0,9,1,0,45.15,416.45,1,2,46.27222222222222,-1.12222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,9,1,1,88.4,788.6,0,4,87.62222222222222,0.7777777777777857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,0,0,4,1,1,50.8,202.3,0,3,50.575,0.22499999999999432,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,0,71,1,1,99.0,6994.6,0,7,98.51549295774649,0.4845070422535116,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,1,1,50,1,1,84.4,4116.15,1,4,82.323,2.0770000000000124,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,24,1,1,96.55,2263.45,0,5,94.31041666666665,2.239583333333343,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,0,22,1,1,59.75,1374.35,0,4,62.470454545454544,-2.720454545454544,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0,0,44,1,1,111.5,4915.15,0,8,111.70795454545454,-0.20795454545454106,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,1,1,33,1,0,24.25,838.5,0,8,25.40909090909091,-1.15909090909091,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1,1,1,75.1,75.1,1,3,75.1,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,54,1,1,70.15,3715.65,1,5,68.80833333333334,1.3416666666666686,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False
0,0,0,42,1,1,101.75,4273.45,1,6,101.74880952380951,0.0011904761904872885,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,0,0,1,1,0,45.8,45.8,1,2,45.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,1,1,0,20.5,20.5,0,7,20.5,0.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,30,1,0,70.4,2044.75,0,6,68.15833333333333,2.2416666666666742,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0,0,0,1,0,0,30.55,30.55,0,3,30.55,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,16,1,0,84.9,1398.25,0,8,87.390625,-2.4906249999999943,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,1,1,1,20.1,20.1,1,7,20.1,0.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,9,0,0,40.65,328.95,1,4,36.55,4.100000000000001,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,46,1,1,101.0,4680.05,1,6,101.74021739130436,-0.7402173913043555,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,0,0,1,1,1,69.1,69.1,1,2,69.1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,71,1,0,54.5,3778.2,0,4,53.21408450704225,1.2859154929577485,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,43,1,1,75.35,3161.4,0,3,73.52093023255814,1.829069767441851,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,50,0,1,44.45,2188.45,0,5,43.769,0.6810000000000045,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,13,1,1,75.0,999.45,1,3,76.88076923076923,-1.880769230769232,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1,1,19,1,0,100.0,1888.65,1,6,99.40263157894738,0.5973684210526216,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False
0,0,0,41,1,0,98.05,3990.6,0,6,97.33170731707317,0.7182926829268297,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
1,0,0,1,1,1,71.15,71.15,1,2,71.15,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,24,0,1,54.15,1240.25,1,6,51.677083333333336,2.472916666666663,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
0,1,0,40,1,0,63.9,2635.0,0,5,65.875,-1.9750000000000014,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,1,1,3,1,1,69.15,235.0,0,6,78.33333333333333,-9.183333333333323,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,37,1,0,64.65,2347.85,0,5,63.4554054054054,1.194594594594605,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,1,1,67,1,1,108.75,7156.2,1,8,106.80895522388059,1.941044776119412,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,1,1,32,1,1,98.85,3089.6,0,6,96.55,2.299999999999997,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,1,0,6,1,1,49.15,270.8,1,3,45.13333333333333,4.016666666666666,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,32,1,0,89.6,2901.8,0,5,90.68125,-1.0812500000000114,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0,0,59,1,1,83.25,4949.1,0,5,83.88305084745764,-0.6330508474576391,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,30,1,0,70.25,2198.9,0,6,73.29666666666667,-3.046666666666667,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0,0,1,20,1,1,19.4,374.5,1,7,18.725,0.6749999999999972,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
0,1,1,27,1,0,24.5,761.95,0,8,28.22037037037037,-3.7203703703703717,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
1,0,0,20,1,1,79.15,1520.9,1,4,76.045,3.105000000000004,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,1,9,1,0,20.1,190.25,0,7,21.13888888888889,-1.0388888888888879,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,1,1,68,1,1,73.0,5163.0,0,7,75.92647058823529,-2.92647058823529,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0,1,1,69,1,0,61.4,4059.85,0,5,58.83840579710145,2.5615942028985472,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
